content_hash,rtsp-0_pts_ms,rtsp-0_arrival_us,rtsp-0_bytes,webrtc-0_pts_ms,webrtc-0_arrival_us,webrtc-0_bytes,webrtc-1_pts_ms,webrtc-1_arrival_us,webrtc-1_bytes
4f0bc04f8f5f22ab,40022,25079364,130791,40042,25091700,130791,40010,25088946,130791
4f10bacbd712b904,97640,82725089,139035,97610,82735855,139035,97591,82736294,139035
4f2b28a42647d781,100176,85240310,131763,100186,85251496,131763,100167,85251636,131763
4f435822c7f0285e,47139,32243870,136815,47105,32253849,136815,47090,32256192,136815
4f46bb87b5157f92,113057,98120694,132527,113081,98131221,132527,113035,98131108,132527
4f83e5d0b2c9031f,112801,97871857,132867,112844,98001627,132867,112794,97885345,132867
4f8b58e5e9929944,28414,13500236,136606,28386,13510559,136606,28366,13510963,136606
4f9338cd74514b9e,100797,85841725,131566,100837,85855176,131566,100823,85854658,131566
4f96a60a6b245481,82012,67081218,138343,82004,67091629,138343,81990,67097520,138343
4facc02c687de337,30135,15223748,138262,30084,15234214,138262,30069,15234774,138262
4fbef0612e798706,30163,15260530,137880,30112,15270794,137880,30097,15271116,137880
4fc23beb48f19a33,68078,53184553,137547,68049,53197692,137547,68030,53195002,137547
4fc4ddd528c2a058,31034,16140523,137522,31003,16151526,137522,30982,16151943,137522
502cd4e5325a9984,58773,43909315,353484,58774,43936062,353524,58759,43937932,353524
503472e1ed98bbbe,61901,46984065,137801,61865,46994120,137801,61851,46994508,137801
50407ca527c2c76c,86932,72041851,140854,86896,72056889,140854,86878,72052101,140854
505219f7d0e6c7c8,111033,96037647,95909,111060,96046007,95909,111045,96046018,95909
5070a61596da3918,21162,6260431,137924,21112,6270998,137924,21099,6273679,137924
509978b3141bcf17,57957,43040683,131900,57923,43052996,131900,57908,43050271,131900
509aa792cd0a8e65,88401,73437603,117022,88397,73446777,117022,88383,73447042,117022
50a14353d8d3b71f,40996,26083642,138514,40954,26094741,138514,40944,26094815,138514
50bdd818e3364ae4,90140,75204678,117029,90150,75218663,117029,90135,75213786,117029
50c53e26c53f7a6b,93608,78721771,139570,93577,78737494,139570,93558,78732198,139570
50c982065e909fab,96321,81384968,138776,96302,81395273,138776,96286,81398012,138776
50d5007d0d81171f,22368,7463495,137462,22328,7474127,137462,22308,7474558,137462
50eb6c5cfe1d6024,67005,52104482,138121,66966,52114869,138121,66951,52115328,138121
5104b61514bfe4a1,66403,51484230,138385,66372,51494641,138385,66358,51494961,138385
510cbba57c2ac07b,43770,28860610,137866,43739,28873846,137866,43718,28870750,137866
511010281dd43dd8,85072,70181509,138253,85033,70192024,138253,85022,70197646,138253
512261bba8f14bbc,116490,101582053,139637,116459,101592846,139637,116443,101593119,139637
51334a83f6a17ef7,42043,27099246,129759,42040,27109691,129759,42022,27109960,129759
513ddb4babfea841,72178,57264310,157273,72144,57275698,157273,72129,57276135,157273
514ad82abe4d28c1,78416,63484144,136258,78348,63494227,136258,78332,63494609,136258
5166f6386828fb66,22776,7860211,136994,22744,7870538,136994,22727,7870863,136994
517ba7a93165d46c,67410,52467197,130656,67412,52477117,130656,67399,52477486,130656
5183b7ff86dcd121,104781,89840367,131593,104785,89854706,131593,104770,89850285,131593
5188c3d8680a883b,47585,32680413,136804,47539,32691685,136804,47524,32691901,136804
51ca441cd69b665c,67755,52822156,130898,67728,52832376,130898,67714,52832583,130898
51d0eaa1444ba15c,17688,2780794,139774,17655,2791632,139774,17640,2791953,139774
51ecc6f8ee9da61c,18020,3076651,129818,18042,3086321,129818,18028,3091182,129818
51eedba840e41d14,71375,56441989,131347,71368,56452473,131347,71373,56452661,131347
52528784bad79ff7,59217,44279794,131450,59201,44289279,131450,59187,44289750,131450
525ebd65fb04aad4,76532,61624571,137442,76491,61637654,137442,76470,61634885,137442
5261395aa7a948dd,73399,58462207,131004,73395,58471957,131004,73380,58472346,131004
526864a288febf42,29594,14638836,128358,29636,14648085,128358,29595,14650549,128358
52896c0a8dad6c66,27245,12323684,137835,27211,12334067,137835,27194,12334483,137835
529176830e357db5,104936,90000694,133287,104922,90011458,133287,104907,90011329,133287
52b384d91af1e94e,99041,84125291,140211,99010,84138003,140211,98991,84135329,140211
52bc10e02dbaf305,46187,31280654,136664,46150,31291912,136664,46134,31292232,136664
52d670ba7100ee0d,117666,102748396,138883,117633,102760041,138883,117618,102760013,138883
52e7f3f59d1149c7,26684,11780755,138620,26651,11794978,138620,26632,11790901,138620
52f103c76f0a0fea,38358,23443877,136740,38300,23454078,136740,38292,23454488,136740
531450858bed1c21,103093,88180898,133784,103075,88191842,133784,103052,88191512,133784
53185e52e43353d8,59571,44681075,139454,59533,44692253,139454,59518,44692510,139454
535360b39f2feb7c,89037,74124137,154300,89004,74135813,154300,88991,74141214,154300
535b16054de3d0af,82252,67341101,137456,82208,67352020,137456,82193,67352316,137456
536d32399ed858ea,110198,95282057,140151,110164,95292711,140151,110149,95292816,140151
536e2cbca084347c,101970,87061909,138248,101925,87072804,138248,101913,87073103,138248
53795cb62af14627,104620,89688795,133362,104631,89703891,133362,104616,89698579,133362
53949a4060d35766,106004,91105145,138913,105967,91115332,138913,105952,91115810,138913
539d41323c2e6cd8,38785,23863672,138186,38753,23874231,138186,38738,23874609,138186
53bc4d15a231edb3,41274,26380484,137641,41236,26391071,137641,41221,26391430,137641
53db9bd025dc3356,57377,42460657,136995,57341,42470873,136995,57337,42476212,136995
53dd4b1199a645c9,25639,10699159,131505,25666,10761451,131505,25646,10757045,131505
53e97eadb602093a,56099,41181913,131393,56062,41194850,131393,56047,41193875,131393
53efcd0769fd1728,94848,79961313,137662,94816,79976033,137662,94801,79971864,137662
544ad4de4c4319a8,85510,70600988,136910,85476,70611928,136910,85457,70611378,136910
547760abd7d13444,17473,2580552,139669,17436,2591246,139669,17421,2591498,139669
5478859ce05e643c,43135,28201224,130563,43056,28213996,130563,43041,28211047,130563
54793ba7166826db,24113,9201007,141978,24076,9217709,141978,24060,9214671,141978
5482f2ca93390566,15172,260210,137133,15132,270639,137133,15121,271106,137133
54832eb2973ff62b,99105,84201499,138511,99071,84212660,138511,99052,84213071,138511
548e832f1c9ad959,118821,103882564,130565,118829,103891983,130565,118813,103892357,130565
54b6ed6098df9996,29360,14443572,136954,29324,14453733,136954,29313,14456147,136954
54c0828b0ac2122f,24855,9941664,131832,24809,9952440,131832,24793,9952219,131832
54cbd1de96f5c5ba,39505,24583502,136616,39470,24595981,136616,39458,24593970,136616
54ccc322d7b1b3bf,93235,78323416,133795,93195,78335794,133795,93180,78333288,133795
54cd50d218a50283,116208,101321846,138857,116175,101335941,138857,116158,101335023,138857
54d071fb4e3b034f,117385,102485017,137741,117350,102495434,137741,117332,102495802,137741
54d9fb90a085fde7,77077,62184473,98963,77083,62203127,98963,77069,62203929,98963
54df2208b3c9c95d,51590,36684709,139511,51551,36697916,139511,51532,36695583,139511
5503707ebc539577,62653,47740850,137357,62611,47751174,137357,62601,47751547,137357
55058775a2a5ec45,33732,18820211,136472,33699,18831125,136472,33682,18831384,136472
55103de18f5975ea,67989,53084247,137380,67944,53095261,137380,67929,53095451,137380
5513b60c00f62d02,98486,83581731,139792,98434,83593190,139792,98420,83593443,139792
553389dfbd750a48,26902,12000394,137304,26858,12013627,137304,26840,12010859,137304
5553e1e5bd4204ef,56257,41342003,131803,56213,41351606,131803,56198,41354020,131803
55754732321cee71,20235,5283299,136907,20183,5293863,136907,20168,5294188,136907
557815e5b864eb6f,72460,57561606,141485,72414,57576775,141485,72400,57574391,141485
55c19237f1f7f768,65894,50941099,138612,65852,50952419,138612,65834,50952671,138612
55dcfdd52bb496d0,107521,92604979,138772,107488,92615783,138772,107473,92618425,138772
55ef7d787870d287,43086,28139656,131077,42990,28149035,131077,42975,28149417,131077
5601edeac1547f20,106970,92061672,137709,106945,92073327,137709,106929,92073153,137709
561a7fbabd87ea84,69016,54100953,138033,68982,54115737,138033,68969,54111504,138033
563c88e80f58c350,55939,41020949,138985,55904,41031365,138985,55889,41031699,138985
5663d3a5420aa93d,52057,37141171,140205,52019,37151686,140205,52009,37152039,140205
5688af6ab4f9ebb5,76808,61884898,138863,76776,61895184,138863,76761,61898296,138863
568f0b7b9bff4547,100829,85863936,131169,100866,85873884,131169,100852,85874202,131169
56a19b5900ab1f85,74880,59964457,138313,74852,59974826,138313,74832,59975301,138313
56a56675c2f3c284,74388,59480989,137818,74348,59492577,137818,74333,59491944,137818
56c455b413bd23f5,86216,71321308,138606,86173,71335954,138606,86160,71333993,138606
56cbbd5695f23496,91312,76401675,139659,91274,76412477,139659,91259,76412914,139659
56d0d83d26977ab8,47741,32840585,137489,47699,32851850,137489,47682,32857255,137489
56d6b5e11d647d23,46026,31101670,130866,45991,31111323,130866,45975,31111657,130866
56f16beef3ba33ae,51807,36921224,139147,51773,36932123,139147,51758,36932444,139147
570b1fb21d9866f5,52250,37327531,118541,52260,37339298,118541,52245,37336744,118541
575236194af8c497,118042,103141689,137463,117993,103152163,137463,117978,103152449,137463
576c6fea8b86109e,96352,81421555,138963,96329,81431580,138963,96313,81434462,138963
5778d05ac8ac5be9,75198,60266492,132402,75223,60349593,132402,75201,60279867,132402
579b9ab879f2e029,112768,97849411,133213,,,,112761,97872178,133213
57a2042e90cfe07c,21223,6324076,139108,21185,6334781,139108,21171,6335245,139108
57a52707d2232ee2,119159,104245494,138991,119122,104255695,138991,119106,104256141,138991
57c65e69d9c1db93,109762,94861767,139065,109718,94872902,139065,109703,94872980,139065
57c82baecce2b301,15546,660280,138261,15511,670279,138261,15499,674783,138261
57d93dd7322a7687,43296,28400536,137013,43252,28413139,137013,43236,28410320,137013
57dd0a39bd03e26e,83940,69001162,137769,83944,69012060,137769,83917,69012438,137769
57dd483e02926c05,31067,16180363,137650,31035,16191452,137650,31017,16191823,137650
5834b33255a4aa88,90547,75621593,138717,90520,75632896,138717,90505,75632358,138717
584f726199393da8,86590,71681005,135483,86555,71691645,135483,86541,71691999,135483
586d4654514a8f2c,89727,74840253,132045,89691,74850520,132045,89676,74850780,132045
58874145d89320c7,38213,23281393,138132,38186,23292079,138132,38182,23292363,138132
5895698ec057d9cf,40642,25727023,156633,40609,25740109,156633,40595,25739674,156633
58a5176f63e36bf5,67725,52800078,131372,67702,52810829,131372,67688,52810278,131372
58c755d4d6e942a5,34294,19361248,129744,34266,19371685,129744,34249,19371765,129744
58ca4cfa541569cf,101468,86580491,132654,101432,86590712,132654,101420,86594183,132654
58cc5e68c0764b0b,101074,86121603,139133,101067,86132403,139133,101053,86132596,139133
592d1b83e5444a6e,26778,11863748,138095,26741,11874579,138095,26722,11874810,138095
592e66ae673a84d1,52444,37499897,132718,52447,37510834,132718,52432,37511000,132718
593a00ae976eb760,108306,93385001,138884,108273,93395123,138884,108258,93395701,138884
596561600805215e,106527,91605681,116558,106536,91636793,116558,106519,91635439,116558
597ce74b04221783,46658,31721202,129167,46662,31731312,129167,46644,31731687,129167
597deb8708a3e30a,50005,35084002,138193,49971,35095177,138193,49962,35095573,138193
598754a5b4199b1f,69831,54920039,131044,69782,54935463,131044,69767,54929867,131044
59b2fd17e553abf1,118165,103264992,138042,118128,103275958,138042,118117,103276250,138042
59d44d0056049788,68263,53344334,139155,68234,53354699,139155,68215,53355009,139155
59dff15a8902be3d,116721,101790550,132538,116735,101801469,132538,116720,101801314,132538
59e834777cf931eb,108553,93620349,131278,108549,93630181,131278,108550,93634661,131278
59eb6777f6affa8b,74634,59741364,139659,74597,59752175,139659,74583,59752521,139659
59f71c58fd94c051,43187,28279468,129941,43135,28295981,129941,43116,28289539,129941
5a017de30683c03f,105258,90361718,138972,105217,90372856,138972,105199,90373140,138972
5a0741b89321bef9,28829,13931492,136988,28789,13946059,136988,28771,13942043,136988
5a14953ccfa265d0,83461,68541256,137969,83428,68551762,137969,83413,68552097,137969
5a1ca91502b0c2d4,18506,3581156,130988,18455,3593125,130988,18440,3590537,130988
5a4555bd63988331,78992,64081267,137965,78956,64097032,137965,78946,64091537,137965
5a4b55bebc3335e7,112898,97961529,137459,112938,98004333,137459,112889,97973067,137459
5a6bdffd146ae677,95474,80581522,139244,95433,80593643,139244,95418,80592740,139244
5a89de41daf16be0,63369,48460994,137565,63312,48471731,137565,63297,48471904,137565
5a8f80126910df7d,43161,28239504,130279,43091,28251071,130279,43075,28248824,130279
5a9c77cca684981f,92197,77246076,132050,92206,77256324,132050,92191,77256721,132050
5aa5a800c2898b85,57795,42880960,138475,57763,42891535,138475,57748,42891374,138475
5ab6c9254a45e2ec,39038,24123368,137333,38997,24133901,137333,38981,24134502,137333
5aba306dbd3e2d6b,61740,46827546,156169,61707,46840080,156169,61692,46839851,156169
5abf66cbd963ae9c,79304,64401381,138318,79257,64411572,138318,79241,64411899,138318
5acb0deaa032c94f,69889,54981083,138564,69833,54991825,138564,69817,54992156,138564
5ad4959f25c79228,119746,104841516,137337,119709,104852330,137337,119695,104852524,137337
5b027887eefa9067,64202,49304104,138029,64164,49314167,138029,64149,49317343,138029
5b0551bf0c1d6c6a,100237,85300250,131153,100237,85310092,131153,100218,85310462,131153
5b2c42b45a1d55e8,32488,17545852,136924,32421,17556543,136924,32406,17556831,136924
5b42e018723d4ba6,27309,12400691,137287,27274,12411365,137287,27256,12411591,137287
5b48060deaf2b772,66694,51781384,140493,66658,51795390,140493,66643,51793277,140493
5b5df4b1755f92ca,112142,97240581,131700,112097,97250770,131700,112082,97254175,131700
5b67cda5d74a8bb3,32567,17640621,138264,32492,17653151,138264,32476,17650521,138264
5b6e5ab9cc004f91,107061,92143830,132277,107019,92154438,132277,107003,92154834,132277
5b75294314bef38a,81597,66681719,138563,81566,66691524,138563,81550,66691927,138563
5b8f53bf8451fc6c,29783,14839298,131079,29805,14853428,131079,29768,14849232,131079
5bc79a1b5499a4db,61020,46079487,130071,61047,46093507,130071,61022,46088878,130071
5be5379735aff35e,99985,85040115,130385,100013,85049968,130385,99994,85050379,130385
5be83c801a82b2ab,118228,103340823,132791,118192,103351381,132791,118180,103351597,132791
5be909e1c1df9438,55752,40859661,130750,55712,40869567,130750,55697,40869857,130750
5bfcd3fa26726afe,105630,90721697,138991,105600,90739774,138991,105582,90732645,138991
5c0d241f97c5b2c9,54304,39359675,131305,54315,39369445,131305,54301,39369745,131305
5ca86fd14defec2b,99793,84928757,343960,,,,,,
5cbc25cdfbaa4f41,31285,16363638,137504,31249,16374360,137504,31237,16374735,137504
5cf752b7bfbc0df0,88852,73961060,137047,88812,73971953,137047,88797,73972071,137047
5d11d72882cf9e73,58146,43241090,138810,58106,43251475,138810,58091,43251752,138810
5d20021783a12be9,83526,68606820,135633,83492,68620150,135633,83477,68617585,135633
5d2b10506202acd7,53233,38321795,144178,53200,38333428,144178,53185,38333693,144178
5d7208546560f493,20477,5580080,137060,20434,5590496,137060,20417,5590831,137060
5dafa8edf32790f1,109948,95061736,138060,109913,95072652,138060,109898,95072984,138060
5db41592a6ff000d,78194,63220003,130630,78188,63233128,130630,78173,63230540,130630
5dc3b79bbe3c2d23,104163,89244959,139113,104106,89256038,139113,104091,89256401,139113
5dca26edb334d99c,87401,72484865,138829,87361,72495866,138829,87351,72496468,138829
5dcfc1541a5b1dff,44897,29964266,137957,44862,29975225,137957,44854,29975311,137957
5dec2b62a84a389e,25010,10103875,138419,24965,10114511,138419,24950,10114732,138419
5ded8a0a2104ff6f,63515,48621598,137510,63474,48631836,137510,63459,48632067,137510
5e0df3583163008e,115015,100080506,131624,115011,100091171,131624,114997,100091173,131624
5e238a54b0dfac15,65514,50548168,114038,65565,50631536,114038,65545,50626033,114038
5e2f3e74e2b324bd,41646,26752790,97844,41676,26793387,97844,41656,26781121,97844
5e59c13c2c4c85a2,110513,95580411,131193,110514,95590787,131193,110500,95591069,131193
5e64e4ed1a0f1e71,110971,96005160,93117,111007,96012438,93117,110993,96016311,93117
5e6d6a317aefd0e4,65481,50528889,112166,65534,50630779,112166,65514,50625253,112166
5e79392764229ba6,115106,100180752,132291,115089,100190626,132291,115075,100194038,132291
5ec4508597bb1196,41028,26120508,137293,40984,26130577,137293,40974,26130935,137293
5ecb885f1762f782,23242,8343493,137999,23205,8353719,137999,23190,8354165,137999
5ed860ef83c18650,78927,64004093,136665,78894,64017206,136665,78883,64013959,136665
5edbf8c7e7a1857a,54463,39521749,142769,54464,39532695,142769,54449,39533037,142769
5ef0a10240367660,36430,21520431,136610,36375,21531780,136610,36359,21534642,136610
5ef141ca8c481483,18709,3820359,138067,18673,3831131,138067,18658,3831492,138067
5ef39ccee1597249,71534,56602081,131269,71518,56614301,131269,71521,56612520,131269
5f048a5683dc0a92,40868,25960788,139289,40831,25971893,139289,40820,25972191,139289
5f066d5873b45b06,46467,31539437,129602,46484,31549814,129602,46466,31549906,129602
5f15b1f7c5d552b4,61996,47087178,154835,61957,47098594,154835,61943,47098831,154835
5f1cf9b9c3b4efc4,59247,44321418,141121,59226,44332450,141121,59212,44332639,141121
5f22ba89b2fb648b,21408,6483435,137815,21375,6493574,137815,21360,6496616,137815
5f3b0de1b5f6db88,45157,30259299,130489,45112,30271036,130489,45097,30268721,130489
5f42202238d67b60,74603,59712212,137505,74566,59722862,137505,74552,59727969,137505
5f52cfca5b1a23cf,59667,44781184,138385,59633,44792085,138385,59622,44797633,138385
